Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
2783	0.9941	True	0.9596	True	0.5147	True	0.6165	Substrate	0.6423	Non-inhibitor	0.8783	Non-inhibitor	0.6978	Inhibitor	0.8505	Non-substrate	0.6324	Non-substrate	0.6004	Non-substrate	0.7552	Non-inhibitor	0.8901	Non-inhibitor	0.8598	Non-inhibitor	0.8317	Non-inhibitor	0.9514	Non-inhibitor	0.7449	Low CYP Inhibitory Promiscuity	0.5	Non AMES toxic	0.9422	Non-carcinogens	1.0	Not ready biodegradable	0.5265	Strong inhibitor	0.7803	Non-inhibitor	DB03189
2785	0.8162	True	0.6115	False	0.6796	False	0.6147	Non-substrate	0.9758	Non-inhibitor	0.9922	Non-inhibitor	0.9138	Non-inhibitor	0.8504	Non-substrate	0.813	Non-substrate	0.7507	Non-substrate	0.8855	Non-inhibitor	0.9229	Non-inhibitor	0.9137	Non-inhibitor	0.902	Non-inhibitor	0.9447	Non-inhibitor	0.9856	Low CYP Inhibitory Promiscuity	0.5	Non AMES toxic	0.918	Non-carcinogens	0.8362	Ready biodegradable	0.9862	Weak inhibitor	0.9447	Non-inhibitor	DB03191
2791	0.9375	False	0.5951	True	0.8205	False	0.5997	Non-substrate	0.744	Non-inhibitor	0.9217	Non-inhibitor	0.8009	Non-inhibitor	0.8169	Non-substrate	0.864	Non-substrate	0.6528	Non-substrate	0.8944	Non-inhibitor	0.8666	Non-inhibitor	0.8978	Non-inhibitor	0.7846	Non-inhibitor	0.9341	Non-inhibitor	0.7233	Low CYP Inhibitory Promiscuity	0.7723	Non AMES toxic	0.9394	Non-carcinogens	0.8682	Not ready biodegradable	0.9799	Weak inhibitor	0.803	Non-inhibitor	DB03198
2793	0.6632	False	0.8782	True	0.7307	False	0.7068	Non-substrate	0.8563	Non-inhibitor	0.9719	Non-inhibitor	0.9352	Non-inhibitor	0.7802	Non-substrate	0.8279	Non-substrate	0.5104	Non-substrate	0.831	Non-inhibitor	0.9283	Non-inhibitor	0.8862	Non-inhibitor	0.9152	Non-inhibitor	0.9554	Non-inhibitor	0.9585	Low CYP Inhibitory Promiscuity	0.8834	Non AMES toxic	0.9285	Non-carcinogens	0.8103	Not ready biodegradable	0.9697	Weak inhibitor	0.8373	Non-inhibitor	DB03200
2804	0.9334	False	0.7547	True	0.8679	False	0.7163	Non-substrate	0.9754	Non-inhibitor	0.9672	Non-inhibitor	0.9699	Non-inhibitor	0.8811	Non-substrate	0.8929	Non-substrate	0.7566	Non-substrate	0.9353	Non-inhibitor	0.9583	Non-inhibitor	0.9477	Non-inhibitor	0.9589	Non-inhibitor	0.9141	Non-inhibitor	0.9938	Low CYP Inhibitory Promiscuity	0.9008	Non AMES toxic	0.819	Non-carcinogens	0.9867	Ready biodegradable	0.9857	Weak inhibitor	0.9672	Non-inhibitor	DB03212
2806	0.9043	True	0.6942	True	0.7184	False	0.8441	Non-substrate	0.9826	Non-inhibitor	0.9919	Non-inhibitor	0.9591	Non-inhibitor	0.8658	Non-substrate	0.8834	Non-substrate	0.8185	Non-substrate	0.9427	Non-inhibitor	0.9236	Non-inhibitor	0.9509	Non-inhibitor	0.9368	Non-inhibitor	0.8544	Non-inhibitor	0.9882	Low CYP Inhibitory Promiscuity	0.9069	Non AMES toxic	0.6088	Non-carcinogens	0.5893	Ready biodegradable	0.9876	Weak inhibitor	0.9854	Non-inhibitor	DB03214
2807	0.652	False	0.5435	True	0.7493	False	0.608	Non-substrate	0.9775	Non-inhibitor	0.9665	Non-inhibitor	0.897	Non-inhibitor	0.8291	Non-substrate	0.8182	Non-substrate	0.7234	Non-substrate	0.8935	Non-inhibitor	0.9413	Non-inhibitor	0.9509	Non-inhibitor	0.966	Non-inhibitor	0.9845	Non-inhibitor	0.9939	Low CYP Inhibitory Promiscuity	0.9274	Non AMES toxic	0.974	Non-carcinogens	0.7919	Ready biodegradable	0.908	Weak inhibitor	0.96	Non-inhibitor	DB03215
2808	0.9965	True	0.9207	True	0.513	False	0.6781	Non-substrate	0.9326	Non-inhibitor	0.7593	Non-inhibitor	0.9226	Non-inhibitor	0.8444	Non-substrate	0.8247	Non-substrate	0.6799	Non-substrate	0.8058	Non-inhibitor	0.8368	Non-inhibitor	0.8086	Non-inhibitor	0.6535	Non-inhibitor	0.9158	Non-inhibitor	0.7592	Low CYP Inhibitory Promiscuity	0.7172	AMES toxic	0.9193	Non-carcinogens	0.9964	Not ready biodegradable	0.9502	Weak inhibitor	0.8383	Non-inhibitor	DB03216
2809	0.6429	True	0.8709	True	0.6672	False	0.6446	Non-substrate	0.9442	Non-inhibitor	0.9919	Non-inhibitor	0.9351	Non-inhibitor	0.7654	Non-substrate	0.8415	Non-substrate	0.6455	Non-substrate	0.7122	Non-inhibitor	0.8154	Non-inhibitor	0.8996	Non-inhibitor	0.8534	Non-inhibitor	0.9203	Non-inhibitor	0.9092	Low CYP Inhibitory Promiscuity	0.6418	Non AMES toxic	0.6718	Non-carcinogens	0.9743	Not ready biodegradable	0.9428	Weak inhibitor	0.839	Non-inhibitor	DB03217
2812	0.9932	True	0.7561	True	0.6612	False	0.5629	Substrate	0.8297	Non-inhibitor	0.7528	Inhibitor	0.603	Non-inhibitor	0.7134	Non-substrate	0.7596	Non-substrate	0.512	Non-substrate	0.6586	Non-inhibitor	0.5368	Non-inhibitor	0.6642	Non-inhibitor	0.5277	Non-inhibitor	0.5763	Inhibitor	0.8274	High CYP Inhibitory Promiscuity	0.6247	Non AMES toxic	0.9282	Non-carcinogens	0.9291	Not ready biodegradable	0.9762	Weak inhibitor	0.5094	Inhibitor	DB03220
2814	0.5149	True	0.9115	True	0.7041	False	0.6208	Non-substrate	0.8487	Non-inhibitor	0.9598	Non-inhibitor	0.9308	Non-inhibitor	0.8795	Non-substrate	0.8283	Non-substrate	0.5156	Non-substrate	0.8745	Non-inhibitor	0.8952	Non-inhibitor	0.8992	Non-inhibitor	0.892	Non-inhibitor	0.9258	Non-inhibitor	0.9536	Low CYP Inhibitory Promiscuity	0.7516	Non AMES toxic	0.8225	Non-carcinogens	0.9788	Not ready biodegradable	0.9508	Weak inhibitor	0.8201	Non-inhibitor	DB03222
2823	1.0	True	0.8765	True	0.6168	False	0.6345	Non-substrate	0.8868	Non-inhibitor	0.7565	Non-inhibitor	0.8498	Non-inhibitor	0.7327	Non-substrate	0.8259	Non-substrate	0.6277	Non-substrate	0.6261	Non-inhibitor	0.7201	Non-inhibitor	0.8497	Non-inhibitor	0.6656	Non-inhibitor	0.5097	Non-inhibitor	0.5748	Low CYP Inhibitory Promiscuity	0.5	Non AMES toxic	0.7887	Non-carcinogens	0.996	Not ready biodegradable	0.9652	Weak inhibitor	0.6191	Non-inhibitor	DB03231
2824	0.997	True	0.8345	True	0.8091	True	0.5555	Substrate	0.8205	Non-inhibitor	0.7014	Non-inhibitor	0.8131	Non-inhibitor	0.7914	Non-substrate	0.6821	Non-substrate	0.6056	Substrate	0.7994	Inhibitor	0.6705	Non-inhibitor	0.8599	Non-inhibitor	0.5961	Non-inhibitor	0.565	Non-inhibitor	0.6232	High CYP Inhibitory Promiscuity	0.9111	Non AMES toxic	0.8635	Non-carcinogens	0.6166	Not ready biodegradable	0.5078	Weak inhibitor	0.7271	Non-inhibitor	DB03232
2825	0.5206	False	0.6074	True	0.8131	False	0.6073	Non-substrate	0.8609	Non-inhibitor	0.9811	Non-inhibitor	0.93	Non-inhibitor	0.6766	Non-substrate	0.8522	Non-substrate	0.5135	Substrate	0.9124	Non-inhibitor	0.9017	Non-inhibitor	0.9169	Non-inhibitor	0.8963	Non-inhibitor	0.8854	Non-inhibitor	0.9576	Low CYP Inhibitory Promiscuity	0.6489	Non AMES toxic	0.831	Non-carcinogens	0.7901	Not ready biodegradable	0.9635	Weak inhibitor	0.8186	Non-inhibitor	DB03233
2829	0.9862	True	0.9794	True	0.8399	True	0.8892	Non-substrate	0.9488	Non-inhibitor	0.9815	Non-inhibitor	0.8779	Non-inhibitor	0.888	Non-substrate	0.8725	Non-substrate	0.7628	Non-substrate	0.7072	Inhibitor	0.7816	Non-inhibitor	0.8963	Non-inhibitor	0.745	Non-inhibitor	0.9286	Non-inhibitor	0.7688	Low CYP Inhibitory Promiscuity	0.5205	Non AMES toxic	0.5579	Carcinogens 	0.9733	Not ready biodegradable	0.9642	Weak inhibitor	0.8928	Non-inhibitor	DB03238
2831	0.7885	True	0.8512	False	0.8197	False	0.6377	Substrate	0.9598	Non-inhibitor	0.9963	Non-inhibitor	0.8841	Non-inhibitor	0.8605	Non-substrate	0.8287	Non-substrate	0.6403	Non-substrate	0.7994	Non-inhibitor	0.9043	Non-inhibitor	0.9253	Non-inhibitor	0.8997	Non-inhibitor	0.8125	Non-inhibitor	0.9772	Low CYP Inhibitory Promiscuity	0.8051	Non AMES toxic	0.9383	Non-carcinogens	0.8474	Not ready biodegradable	0.8996	Weak inhibitor	0.8465	Non-inhibitor	DB03240
2833	0.8552	False	0.5141	False	0.8177	False	0.6261	Non-substrate	0.868	Non-inhibitor	0.9202	Non-inhibitor	0.866	Non-inhibitor	0.8353	Non-substrate	0.8556	Non-substrate	0.6306	Non-substrate	0.8899	Non-inhibitor	0.8301	Non-inhibitor	0.8842	Non-inhibitor	0.7108	Non-inhibitor	0.9247	Non-inhibitor	0.7239	Low CYP Inhibitory Promiscuity	0.6368	Non AMES toxic	0.9397	Non-carcinogens	0.6292	Not ready biodegradable	0.9529	Weak inhibitor	0.848	Non-inhibitor	DB03242
2836	0.9875	True	0.7669	False	0.6531	False	0.7881	Substrate	0.6452	Non-inhibitor	0.9733	Non-inhibitor	0.9507	Non-inhibitor	0.8228	Non-substrate	0.7979	Non-substrate	0.5703	Substrate	0.7475	Non-inhibitor	0.7441	Non-inhibitor	0.871	Non-inhibitor	0.7006	Non-inhibitor	0.5894	Non-inhibitor	0.8381	Low CYP Inhibitory Promiscuity	0.5137	AMES toxic	0.7763	Non-carcinogens	0.9951	Not ready biodegradable	0.9236	Weak inhibitor	0.6098	Non-inhibitor	DB03245
2837	0.5	False	0.858	True	0.8468	False	0.7353	Non-substrate	0.941	Non-inhibitor	0.9817	Non-inhibitor	0.8808	Non-inhibitor	0.8352	Non-substrate	0.8642	Non-substrate	0.6705	Non-substrate	0.9237	Non-inhibitor	0.9467	Non-inhibitor	0.9607	Non-inhibitor	0.9406	Non-inhibitor	0.973	Non-inhibitor	0.9404	Low CYP Inhibitory Promiscuity	0.8567	Non AMES toxic	0.949	Non-carcinogens	0.9415	Ready biodegradable	0.9678	Weak inhibitor	0.9447	Non-inhibitor	DB03246
2838	0.9125	False	0.7057	False	0.6779	False	0.7661	Substrate	0.7188	Non-inhibitor	0.9704	Non-inhibitor	0.9373	Non-inhibitor	0.7163	Non-substrate	0.821	Non-substrate	0.523	Substrate	0.6006	Non-inhibitor	0.8359	Non-inhibitor	0.8907	Non-inhibitor	0.6667	Non-inhibitor	0.7421	Non-inhibitor	0.8922	Low CYP Inhibitory Promiscuity	0.716	Non AMES toxic	0.8096	Non-carcinogens	0.9737	Not ready biodegradable	0.9468	Weak inhibitor	0.584	Inhibitor	DB03247
2839	0.7857	False	0.9386	True	0.7536	False	0.6874	Non-substrate	0.8896	Non-inhibitor	0.9553	Non-inhibitor	0.958	Non-inhibitor	0.7807	Non-substrate	0.8561	Non-substrate	0.6403	Non-substrate	0.9183	Non-inhibitor	0.8795	Non-inhibitor	0.9163	Non-inhibitor	0.874	Non-inhibitor	0.9629	Non-inhibitor	0.9735	Low CYP Inhibitory Promiscuity	0.8051	Non AMES toxic	0.5641	Non-carcinogens	0.5872	Not ready biodegradable	0.9691	Weak inhibitor	0.9027	Non-inhibitor	DB03248
2842	0.9919	True	0.8765	True	0.6986	False	0.5718	Substrate	0.8698	Non-inhibitor	0.5843	Non-inhibitor	0.5071	Non-inhibitor	0.8154	Non-substrate	0.7562	Non-substrate	0.6668	Non-substrate	0.6589	Inhibitor	0.6236	Non-inhibitor	0.7954	Non-inhibitor	0.5343	Non-inhibitor	0.5742	Inhibitor	0.6278	High CYP Inhibitory Promiscuity	0.7215	Non AMES toxic	0.9489	Non-carcinogens	0.8099	Not ready biodegradable	0.9805	Weak inhibitor	0.7431	Non-inhibitor	DB03251
2844	0.9006	True	0.9145	True	0.5481	True	0.6147	Substrate	0.9801	Non-inhibitor	0.9707	Non-inhibitor	0.5263	Non-inhibitor	0.9309	Non-substrate	0.5	Non-substrate	0.8342	Non-substrate	0.9292	Non-inhibitor	0.9553	Non-inhibitor	0.8242	Non-inhibitor	0.9546	Non-inhibitor	0.9912	Non-inhibitor	0.9741	Low CYP Inhibitory Promiscuity	0.7808	Non AMES toxic	0.8934	Non-carcinogens	0.9247	Not ready biodegradable	0.8649	Weak inhibitor	0.838	Non-inhibitor	DB03253
2850	0.995	True	0.7743	True	0.7866	True	0.6984	Non-substrate	0.9468	Non-inhibitor	0.9555	Non-inhibitor	0.8937	Non-inhibitor	0.7918	Non-substrate	0.8828	Non-substrate	0.6225	Non-substrate	0.8026	Inhibitor	0.8196	Inhibitor	0.8743	Non-inhibitor	0.6554	Inhibitor	0.9158	Non-inhibitor	0.7321	High CYP Inhibitory Promiscuity	0.9415	Non AMES toxic	0.7793	Non-carcinogens	0.9784	Not ready biodegradable	0.9439	Weak inhibitor	0.7426	Non-inhibitor	DB03259
2852	0.982	True	0.5759	True	0.6238	False	0.7468	Substrate	0.5074	Inhibitor	0.6125	Non-inhibitor	0.7395	Non-inhibitor	0.781	Non-substrate	0.7888	Non-substrate	0.5181	Substrate	0.7451	Non-inhibitor	0.545	Non-inhibitor	0.8793	Non-inhibitor	0.5135	Inhibitor	0.7473	Inhibitor	0.7574	High CYP Inhibitory Promiscuity	0.6097	Non AMES toxic	0.6455	Non-carcinogens	1.0	Not ready biodegradable	0.7643	Strong inhibitor	0.6167	Inhibitor	DB03262
2861	0.9843	True	0.9573	True	0.8684	False	0.7365	Non-substrate	0.9511	Non-inhibitor	0.6648	Non-inhibitor	0.9246	Non-inhibitor	0.8504	Non-substrate	0.8516	Non-substrate	0.5859	Non-substrate	0.9473	Non-inhibitor	0.9502	Non-inhibitor	0.9688	Non-inhibitor	0.9576	Non-inhibitor	0.9705	Non-inhibitor	0.9663	Low CYP Inhibitory Promiscuity	0.6404	Non AMES toxic	0.8824	Non-carcinogens	0.9736	Not ready biodegradable	0.993	Weak inhibitor	0.9485	Non-inhibitor	DB03273
2864	0.5153	True	0.5125	True	0.7111	False	0.8101	Substrate	0.7171	Non-inhibitor	0.9847	Non-inhibitor	0.9025	Non-inhibitor	0.7725	Non-substrate	0.7741	Non-substrate	0.5326	Non-substrate	0.8358	Non-inhibitor	0.7779	Non-inhibitor	0.8681	Non-inhibitor	0.7619	Non-inhibitor	0.717	Non-inhibitor	0.9298	Low CYP Inhibitory Promiscuity	0.5931	Non AMES toxic	0.8296	Non-carcinogens	1.0	Not ready biodegradable	0.9012	Weak inhibitor	0.5119	Inhibitor	DB03276
2867	0.5728	False	0.5684	False	0.768	False	0.7294	Substrate	0.577	Non-inhibitor	0.7835	Non-inhibitor	0.7834	Non-inhibitor	0.8279	Non-substrate	0.8323	Non-substrate	0.5225	Non-substrate	0.8744	Non-inhibitor	0.8781	Non-inhibitor	0.919	Non-inhibitor	0.7792	Non-inhibitor	0.8831	Non-inhibitor	0.9007	Low CYP Inhibitory Promiscuity	0.924	Non AMES toxic	0.9527	Non-carcinogens	0.7499	Not ready biodegradable	0.881	Weak inhibitor	0.5948	Inhibitor	DB03279
2869	0.826	False	0.508	True	0.8851	False	0.5	Substrate	0.7262	Non-inhibitor	0.8603	Non-inhibitor	0.8302	Non-inhibitor	0.8563	Non-substrate	0.8796	Non-substrate	0.6614	Non-substrate	0.9629	Non-inhibitor	0.961	Non-inhibitor	0.9366	Non-inhibitor	0.9325	Non-inhibitor	0.9703	Non-inhibitor	0.9631	Low CYP Inhibitory Promiscuity	0.9226	Non AMES toxic	0.9555	Non-carcinogens	0.7081	Not ready biodegradable	0.9404	Weak inhibitor	0.7761	Non-inhibitor	DB03281
2870	0.5618	False	0.514	True	0.6509	False	0.6253	Non-substrate	0.956	Non-inhibitor	0.9917	Non-inhibitor	0.9389	Non-inhibitor	0.8017	Non-substrate	0.887	Non-substrate	0.7106	Non-substrate	0.9489	Non-inhibitor	0.9723	Non-inhibitor	0.9736	Non-inhibitor	0.9775	Non-inhibitor	0.9227	Non-inhibitor	0.9502	Low CYP Inhibitory Promiscuity	0.8645	Non AMES toxic	0.9321	Non-carcinogens	0.628	Ready biodegradable	0.9649	Weak inhibitor	0.9726	Non-inhibitor	DB03283
2874	0.9728	False	0.9057	False	0.6826	False	0.7541	Substrate	0.892	Non-inhibitor	0.9792	Non-inhibitor	0.8813	Non-inhibitor	0.729	Non-substrate	0.7861	Non-substrate	0.5643	Non-substrate	0.7519	Non-inhibitor	0.8353	Non-inhibitor	0.8736	Non-inhibitor	0.7553	Non-inhibitor	0.9126	Non-inhibitor	0.9467	Low CYP Inhibitory Promiscuity	0.6609	Non AMES toxic	0.9218	Non-carcinogens	0.845	Not ready biodegradable	0.6707	Weak inhibitor	0.5644	Non-inhibitor	DB03287
2877	0.8589	False	0.9143	False	0.8221	False	0.7833	Non-substrate	0.9452	Non-inhibitor	0.976	Non-inhibitor	0.9261	Non-inhibitor	0.8377	Non-substrate	0.8469	Non-substrate	0.7168	Non-substrate	0.9503	Non-inhibitor	0.9347	Non-inhibitor	0.9494	Non-inhibitor	0.9115	Non-inhibitor	0.9777	Non-inhibitor	0.9769	Low CYP Inhibitory Promiscuity	0.7558	Non AMES toxic	0.9716	Non-carcinogens	0.8286	Ready biodegradable	0.9659	Weak inhibitor	0.969	Non-inhibitor	DB03291
2880	1.0	True	0.898	True	0.5934	False	0.8231	Non-substrate	0.9629	Non-inhibitor	0.9423	Non-inhibitor	0.891	Non-inhibitor	0.6163	Non-substrate	0.8021	Non-substrate	0.6399	Non-substrate	0.5875	Non-inhibitor	0.6205	Non-inhibitor	0.9356	Non-inhibitor	0.5096	Non-inhibitor	0.611	Non-inhibitor	0.93	Low CYP Inhibitory Promiscuity	0.7414	Non AMES toxic	0.8522	Non-carcinogens	0.9665	Not ready biodegradable	0.9585	Weak inhibitor	0.8984	Non-inhibitor	DB03294
2883	0.9801	True	0.9636	True	0.5133	False	0.8834	Non-substrate	0.9238	Non-inhibitor	1.0	Non-inhibitor	0.8904	Non-inhibitor	0.7676	Non-substrate	0.8344	Non-substrate	0.7157	Non-substrate	0.8262	Non-inhibitor	0.8851	Non-inhibitor	0.8646	Non-inhibitor	0.8082	Non-inhibitor	0.9834	Non-inhibitor	0.8722	Low CYP Inhibitory Promiscuity	0.7287	Non AMES toxic	0.7078	Carcinogens 	0.5111	Not ready biodegradable	0.7248	Weak inhibitor	0.9159	Non-inhibitor	DB03297
2884	0.6428	True	0.8839	True	0.566	False	0.7467	Non-substrate	0.926	Non-inhibitor	0.99	Non-inhibitor	0.9118	Non-inhibitor	0.7705	Non-substrate	0.8382	Non-substrate	0.6296	Non-substrate	0.8798	Non-inhibitor	0.8789	Non-inhibitor	0.9405	Non-inhibitor	0.8257	Non-inhibitor	0.881	Non-inhibitor	0.893	Low CYP Inhibitory Promiscuity	0.9327	Non AMES toxic	0.6659	Non-carcinogens	0.6125	Not ready biodegradable	0.8077	Weak inhibitor	0.9067	Non-inhibitor	DB03298
2885	0.6717	True	0.912	True	0.7186	False	0.7	Non-substrate	0.9772	Non-inhibitor	0.9909	Non-inhibitor	0.9451	Non-inhibitor	0.8155	Non-substrate	0.876	Non-substrate	0.6981	Non-substrate	0.9405	Non-inhibitor	0.9753	Non-inhibitor	0.9264	Non-inhibitor	0.9621	Non-inhibitor	0.9547	Non-inhibitor	0.9907	Low CYP Inhibitory Promiscuity	0.9381	Non AMES toxic	0.9546	Non-carcinogens	0.929	Ready biodegradable	0.9826	Weak inhibitor	0.9789	Non-inhibitor	DB03299
2893	0.8836	True	0.8479	True	0.7044	False	0.5999	Non-substrate	0.852	Non-inhibitor	0.9813	Non-inhibitor	0.9743	Non-inhibitor	0.8514	Non-substrate	0.7882	Non-substrate	0.6285	Non-substrate	0.8502	Non-inhibitor	0.9086	Non-inhibitor	0.8994	Non-inhibitor	0.8387	Non-inhibitor	0.884	Non-inhibitor	0.9557	Low CYP Inhibitory Promiscuity	0.7379	AMES toxic	0.5547	Non-carcinogens	0.9386	Not ready biodegradable	0.9972	Weak inhibitor	0.9444	Non-inhibitor	DB03308
2899	0.9859	True	0.9764	True	0.5672	False	0.5947	Non-substrate	0.9863	Non-inhibitor	0.9763	Non-inhibitor	0.8867	Non-inhibitor	0.878	Non-substrate	0.8099	Non-substrate	0.7417	Non-substrate	0.9162	Non-inhibitor	0.9295	Non-inhibitor	0.9011	Non-inhibitor	0.9405	Non-inhibitor	0.9253	Non-inhibitor	0.9416	Low CYP Inhibitory Promiscuity	0.9177	Non AMES toxic	0.9072	Non-carcinogens	0.9953	Not ready biodegradable	0.9888	Weak inhibitor	0.867	Non-inhibitor	DB03314
2903	0.8247	False	0.7966	True	0.6901	False	0.5568	Non-substrate	0.8956	Non-inhibitor	0.9855	Non-inhibitor	0.9106	Non-inhibitor	0.7535	Non-substrate	0.8273	Non-substrate	0.5218	Substrate	0.8159	Non-inhibitor	0.9143	Non-inhibitor	0.9056	Non-inhibitor	0.9007	Non-inhibitor	0.8887	Non-inhibitor	0.9628	Low CYP Inhibitory Promiscuity	0.7783	Non AMES toxic	0.9106	Non-carcinogens	0.9927	Not ready biodegradable	0.9846	Weak inhibitor	0.8019	Non-inhibitor	DB03318
2904	0.9312	True	0.778	True	0.5673	False	0.695	Non-substrate	0.9065	Non-inhibitor	0.9081	Non-inhibitor	0.9528	Non-inhibitor	0.8573	Non-substrate	0.8219	Non-substrate	0.5876	Substrate	0.8399	Non-inhibitor	0.8572	Non-inhibitor	0.7807	Non-inhibitor	0.8349	Non-inhibitor	0.9375	Non-inhibitor	0.6798	Low CYP Inhibitory Promiscuity	0.6243	Non AMES toxic	0.7846	Non-carcinogens	0.8796	Not ready biodegradable	0.9961	Weak inhibitor	0.965	Non-inhibitor	DB03319
2909	0.9829	True	0.5928	True	0.6564	False	0.5994	Non-substrate	0.7863	Non-inhibitor	0.934	Non-inhibitor	0.9228	Non-inhibitor	0.8736	Non-substrate	0.8014	Non-substrate	0.5107	Substrate	0.7816	Non-inhibitor	0.7954	Non-inhibitor	0.8498	Non-inhibitor	0.7981	Non-inhibitor	0.7225	Non-inhibitor	0.8534	Low CYP Inhibitory Promiscuity	0.6688	Non AMES toxic	0.546	Non-carcinogens	0.9806	Not ready biodegradable	0.9473	Weak inhibitor	0.6764	Non-inhibitor	DB03325
2914	0.9192	False	0.7505	True	0.6512	False	0.6363	Non-substrate	0.8714	Non-inhibitor	1.0	Non-inhibitor	0.9546	Non-inhibitor	0.8837	Non-substrate	0.8173	Non-substrate	0.6506	Non-substrate	0.7615	Non-inhibitor	0.7428	Non-inhibitor	0.8636	Non-inhibitor	0.6836	Non-inhibitor	0.6784	Non-inhibitor	0.8385	Low CYP Inhibitory Promiscuity	0.5286	AMES toxic	0.8311	Non-carcinogens	0.9918	Not ready biodegradable	0.975	Weak inhibitor	0.7947	Non-inhibitor	DB03330
2917	0.6697	True	0.9778	True	0.6334	False	0.8482	Non-substrate	0.8812	Non-inhibitor	0.8738	Non-inhibitor	0.8386	Non-inhibitor	0.7328	Non-substrate	0.84	Non-substrate	0.6797	Non-substrate	0.6259	Non-inhibitor	0.6394	Non-inhibitor	0.897	Non-inhibitor	0.5892	Non-inhibitor	0.8645	Non-inhibitor	0.5323	High CYP Inhibitory Promiscuity	0.651	Non AMES toxic	0.886	Non-carcinogens	0.9748	Not ready biodegradable	0.9713	Weak inhibitor	0.8473	Non-inhibitor	DB03333
2920	0.9915	True	0.9774	True	0.6323	False	0.7311	Non-substrate	0.9368	Non-inhibitor	0.91	Non-inhibitor	0.7866	Non-inhibitor	0.6939	Non-substrate	0.6843	Non-substrate	0.6488	Non-substrate	0.602	Non-inhibitor	0.6879	Non-inhibitor	0.9263	Non-inhibitor	0.6318	Non-inhibitor	0.8688	Non-inhibitor	0.6311	Low CYP Inhibitory Promiscuity	0.588	Non AMES toxic	0.7031	Non-carcinogens	0.9708	Not ready biodegradable	0.9577	Weak inhibitor	0.9107	Non-inhibitor	DB03337
2925	0.8103	True	0.8244	True	0.5837	False	0.6397	Non-substrate	0.9758	Non-inhibitor	0.9965	Non-inhibitor	0.9614	Non-inhibitor	0.7869	Non-substrate	0.8497	Non-substrate	0.8045	Non-substrate	0.9243	Non-inhibitor	0.9101	Non-inhibitor	0.9734	Non-inhibitor	0.9573	Non-inhibitor	0.9783	Non-inhibitor	0.995	Low CYP Inhibitory Promiscuity	0.5256	Non AMES toxic	0.8064	Non-carcinogens	0.5544	Ready biodegradable	0.9907	Weak inhibitor	0.9809	Non-inhibitor	DB03342
2933	0.5241	False	0.9412	True	0.6162	False	0.8491	Non-substrate	0.9875	Non-inhibitor	0.9882	Non-inhibitor	0.9325	Non-inhibitor	0.8297	Non-substrate	0.8013	Non-substrate	0.8074	Non-substrate	0.9003	Non-inhibitor	0.8337	Non-inhibitor	0.9413	Non-inhibitor	0.8993	Non-inhibitor	0.92	Non-inhibitor	0.9581	Low CYP Inhibitory Promiscuity	0.6793	Non AMES toxic	0.5899	Non-carcinogens	0.7743	Not ready biodegradable	0.9631	Weak inhibitor	0.9591	Non-inhibitor	DB03350
2935	0.5626	False	0.6809	True	0.7012	False	0.792	Non-substrate	0.9766	Non-inhibitor	1.0	Non-inhibitor	0.9629	Non-inhibitor	0.8075	Non-substrate	0.8176	Non-substrate	0.7391	Non-substrate	0.738	Non-inhibitor	0.8589	Non-inhibitor	0.9227	Non-inhibitor	0.8592	Non-inhibitor	0.8652	Non-inhibitor	0.9953	Low CYP Inhibitory Promiscuity	0.7379	Non AMES toxic	0.7568	Non-carcinogens	0.7066	Ready biodegradable	0.987	Weak inhibitor	0.9631	Non-inhibitor	DB03352
2939	0.6061	False	0.5508	True	0.6846	False	0.6905	Substrate	0.8888	Non-inhibitor	0.9885	Non-inhibitor	0.9464	Non-inhibitor	0.8504	Non-substrate	0.8296	Non-substrate	0.5316	Substrate	0.7536	Non-inhibitor	0.8499	Non-inhibitor	0.8069	Non-inhibitor	0.8437	Non-inhibitor	0.8561	Non-inhibitor	0.9612	Low CYP Inhibitory Promiscuity	0.7578	Non AMES toxic	0.8859	Non-carcinogens	0.8916	Not ready biodegradable	0.943	Weak inhibitor	0.6651	Non-inhibitor	DB03358
