Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
3020	0.8735	False	0.9708	False	0.709	False	0.8021	Substrate	0.8027	Non-inhibitor	0.9967	Non-inhibitor	0.9072	Non-inhibitor	0.7925	Non-substrate	0.82	Non-substrate	0.5219	Non-substrate	0.7082	Non-inhibitor	0.7293	Non-inhibitor	0.9083	Non-inhibitor	0.7272	Non-inhibitor	0.9435	Non-inhibitor	0.7551	Low CYP Inhibitory Promiscuity	0.7803	Non AMES toxic	0.9595	Non-carcinogens	0.8304	Not ready biodegradable	0.9911	Weak inhibitor	0.9282	Non-inhibitor	DB03450
3021	0.9825	True	0.8764	True	0.5348	True	0.8271	Substrate	0.5587	Inhibitor	0.6424	Non-inhibitor	0.7928	Non-inhibitor	0.8756	Non-substrate	0.8889	Non-substrate	0.7634	Substrate	0.8778	Non-inhibitor	0.8063	Non-inhibitor	0.9208	Non-inhibitor	0.8213	Non-inhibitor	0.7708	Non-inhibitor	0.5959	Low CYP Inhibitory Promiscuity	0.9049	Non AMES toxic	0.928	Non-carcinogens	0.9741	Not ready biodegradable	0.8888	Weak inhibitor	0.5623	Non-inhibitor	DB03451
3023	0.6782	True	0.5546	True	0.7035	False	0.8543	Substrate	0.6083	Inhibitor	0.7959	Non-inhibitor	0.521	Inhibitor	0.7914	Non-substrate	0.7693	Non-substrate	0.526	Non-substrate	0.8802	Non-inhibitor	0.6466	Non-inhibitor	0.8738	Non-inhibitor	0.7256	Non-inhibitor	0.6276	Non-inhibitor	0.9534	Low CYP Inhibitory Promiscuity	0.7351	Non AMES toxic	0.9531	Non-carcinogens	0.888	Not ready biodegradable	0.9112	Weak inhibitor	0.6216	Inhibitor	DB03453
3025	0.9923	True	0.8273	True	0.6411	False	0.6219	Non-substrate	0.9422	Non-inhibitor	0.9935	Non-inhibitor	0.8536	Non-inhibitor	0.8554	Non-substrate	0.7844	Non-substrate	0.724	Non-substrate	0.5429	Non-inhibitor	0.7117	Non-inhibitor	0.8421	Non-inhibitor	0.7303	Non-inhibitor	0.6723	Non-inhibitor	0.718	Low CYP Inhibitory Promiscuity	0.5222	Non AMES toxic	0.8846	Non-carcinogens	0.9351	Not ready biodegradable	0.9489	Weak inhibitor	0.7608	Non-inhibitor	DB03455
3026	0.9784	True	0.6998	False	0.7086	False	0.7864	Substrate	0.5702	Inhibitor	0.7772	Non-inhibitor	0.8788	Non-inhibitor	0.7836	Non-substrate	0.804	Non-substrate	0.511	Substrate	0.7235	Non-inhibitor	0.7789	Non-inhibitor	0.9043	Non-inhibitor	0.5422	Inhibitor	0.6574	Non-inhibitor	0.7727	Low CYP Inhibitory Promiscuity	0.7491	Non AMES toxic	0.9297	Non-carcinogens	0.6335	Ready biodegradable	0.9146	Weak inhibitor	0.6537	Non-inhibitor	DB03456
3030	0.9635	False	0.8652	True	0.7266	False	0.5521	Non-substrate	0.9002	Non-inhibitor	0.9526	Non-inhibitor	0.9324	Non-inhibitor	0.8216	Non-substrate	0.8331	Non-substrate	0.5256	Non-substrate	0.882	Non-inhibitor	0.9148	Non-inhibitor	0.9136	Non-inhibitor	0.9027	Non-inhibitor	0.8838	Non-inhibitor	0.9353	Low CYP Inhibitory Promiscuity	0.8477	Non AMES toxic	0.9055	Non-carcinogens	0.9649	Not ready biodegradable	0.9756	Weak inhibitor	0.6527	Non-inhibitor	DB03461
3034	0.967	True	0.6794	True	0.7533	True	0.5458	Substrate	0.9638	Non-inhibitor	0.8859	Non-inhibitor	0.8949	Non-inhibitor	0.7425	Non-substrate	0.8691	Non-substrate	0.6294	Non-substrate	0.9106	Inhibitor	0.8949	Inhibitor	0.7463	Non-inhibitor	0.8994	Inhibitor	0.8988	Inhibitor	0.7121	High CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.9364	Non-carcinogens	0.7934	Not ready biodegradable	0.964	Weak inhibitor	0.8832	Non-inhibitor	DB03467
3042	0.8288	True	0.7594	False	0.6518	False	0.7631	Substrate	0.8472	Non-inhibitor	0.9461	Non-inhibitor	0.9342	Non-inhibitor	0.7725	Non-substrate	0.8774	Non-substrate	0.5543	Non-substrate	0.9002	Non-inhibitor	0.8127	Non-inhibitor	0.9145	Non-inhibitor	0.8252	Non-inhibitor	0.9694	Non-inhibitor	0.918	Low CYP Inhibitory Promiscuity	0.8077	Non AMES toxic	0.8735	Non-carcinogens	0.9893	Not ready biodegradable	0.9917	Weak inhibitor	0.7645	Non-inhibitor	DB03475
3044	1.0	True	0.9606	True	0.7984	True	0.941	Non-substrate	0.8356	Non-inhibitor	0.8146	Non-inhibitor	0.8377	Non-inhibitor	0.7424	Non-substrate	0.7043	Substrate	0.592	Non-substrate	0.748	Inhibitor	0.7461	Inhibitor	0.7891	Non-inhibitor	0.7336	Inhibitor	0.7137	Inhibitor	0.797	High CYP Inhibitory Promiscuity	0.7184	Non AMES toxic	0.8025	Non-carcinogens	1.0	Not ready biodegradable	0.9763	Weak inhibitor	0.8355	Non-inhibitor	DB03477
3046	0.7551	False	0.7699	False	0.7647	False	0.5062	Non-substrate	0.8948	Non-inhibitor	0.9814	Non-inhibitor	0.9377	Non-inhibitor	0.7866	Non-substrate	0.8572	Non-substrate	0.5822	Non-substrate	0.9174	Non-inhibitor	0.9465	Non-inhibitor	0.9448	Non-inhibitor	0.9158	Non-inhibitor	0.9914	Non-inhibitor	0.9956	Low CYP Inhibitory Promiscuity	0.6673	Non AMES toxic	0.9421	Non-carcinogens	0.6707	Ready biodegradable	0.9677	Weak inhibitor	0.9302	Non-inhibitor	DB03479
3047	1.0	True	0.9745	True	0.7523	True	0.7193	Non-substrate	0.8927	Non-inhibitor	0.9706	Non-inhibitor	0.9035	Non-inhibitor	0.7659	Non-substrate	0.8467	Non-substrate	0.6366	Non-substrate	0.6456	Non-inhibitor	0.5743	Inhibitor	0.9679	Non-inhibitor	0.8437	Non-inhibitor	0.9302	Non-inhibitor	0.9268	Low CYP Inhibitory Promiscuity	0.8381	Non AMES toxic	0.8718	Non-carcinogens	0.9922	Not ready biodegradable	0.9898	Weak inhibitor	0.8891	Non-inhibitor	DB03480
3048	0.9221	False	0.7024	False	0.6846	False	0.737	Substrate	0.7814	Non-inhibitor	0.9362	Non-inhibitor	0.9316	Non-inhibitor	0.8445	Non-substrate	0.8278	Non-substrate	0.5616	Substrate	0.7424	Non-inhibitor	0.8108	Non-inhibitor	0.7901	Non-inhibitor	0.7874	Non-inhibitor	0.5956	Inhibitor	0.8349	Low CYP Inhibitory Promiscuity	0.6809	Non AMES toxic	0.8681	Non-carcinogens	0.9824	Not ready biodegradable	0.9644	Weak inhibitor	0.5696	Inhibitor	DB03481
3049	0.5481	False	0.7758	False	0.6662	False	0.7508	Substrate	0.7055	Non-inhibitor	0.9596	Non-inhibitor	0.9561	Non-inhibitor	0.8024	Non-substrate	0.8114	Non-substrate	0.6443	Substrate	0.8139	Non-inhibitor	0.8374	Non-inhibitor	0.8456	Non-inhibitor	0.8548	Non-inhibitor	0.7856	Non-inhibitor	0.9032	Low CYP Inhibitory Promiscuity	0.7616	Non AMES toxic	0.8192	Non-carcinogens	0.991	Not ready biodegradable	0.9378	Weak inhibitor	0.6879	Inhibitor	DB03482
3053	0.7378	False	0.8479	True	0.7391	False	0.5364	Substrate	0.9	Non-inhibitor	0.9825	Non-inhibitor	0.9593	Non-inhibitor	0.8841	Non-substrate	0.8284	Non-substrate	0.5411	Non-substrate	0.8133	Non-inhibitor	0.8993	Non-inhibitor	0.8771	Non-inhibitor	0.8874	Non-inhibitor	0.8371	Non-inhibitor	0.9734	Low CYP Inhibitory Promiscuity	0.8021	Non AMES toxic	0.8508	Non-carcinogens	0.9679	Not ready biodegradable	0.9593	Weak inhibitor	0.7577	Non-inhibitor	DB03486
3054	0.9188	True	0.96	True	0.6612	False	0.7139	Non-substrate	0.9071	Non-inhibitor	0.9967	Non-inhibitor	0.9381	Non-inhibitor	0.8895	Non-substrate	0.8237	Non-substrate	0.6704	Non-substrate	0.8982	Non-inhibitor	0.9566	Non-inhibitor	0.9522	Non-inhibitor	0.9448	Non-inhibitor	0.9199	Non-inhibitor	0.9833	Low CYP Inhibitory Promiscuity	0.7242	Non AMES toxic	0.911	Non-carcinogens	0.5871	Not ready biodegradable	0.9917	Weak inhibitor	0.9572	Non-inhibitor	DB03487
3057	1.0	True	0.99	True	0.5763	False	0.7682	Non-substrate	0.8708	Non-inhibitor	0.9079	Non-inhibitor	0.7112	Non-inhibitor	0.8511	Non-substrate	0.87	Non-substrate	0.6645	Non-substrate	0.9466	Inhibitor	0.5342	Inhibitor	0.5208	Non-inhibitor	0.588	Inhibitor	0.7825	Inhibitor	0.8191	High CYP Inhibitory Promiscuity	0.5482	Non AMES toxic	0.9117	Non-carcinogens	0.9926	Not ready biodegradable	0.9767	Weak inhibitor	0.8174	Non-inhibitor	DB03490
3058	0.8159	True	0.7953	True	0.7272	False	0.5462	Non-substrate	0.882	Non-inhibitor	0.9587	Non-inhibitor	0.9369	Non-inhibitor	0.8751	Non-substrate	0.8286	Non-substrate	0.508	Non-substrate	0.8417	Non-inhibitor	0.8921	Non-inhibitor	0.8965	Non-inhibitor	0.9095	Non-inhibitor	0.943	Non-inhibitor	0.9699	Low CYP Inhibitory Promiscuity	0.7757	Non AMES toxic	0.8285	Non-carcinogens	0.9818	Not ready biodegradable	0.9518	Weak inhibitor	0.8323	Non-inhibitor	DB03491
3061	0.9932	True	0.557	False	0.6029	True	0.9095	Substrate	0.8213	Non-inhibitor	0.7929	Non-inhibitor	0.6429	Non-inhibitor	0.7975	Non-substrate	0.6651	Non-substrate	0.6517	Substrate	0.6845	Non-inhibitor	0.8621	Non-inhibitor	0.7374	Non-inhibitor	0.7358	Non-inhibitor	0.9008	Non-inhibitor	0.8937	Low CYP Inhibitory Promiscuity	0.7686	Non AMES toxic	0.9375	Non-carcinogens	0.9923	Not ready biodegradable	0.5312	Weak inhibitor	0.715	Non-inhibitor	DB03496
3064	0.9888	True	0.9488	True	0.8326	True	0.6321	Non-substrate	0.9598	Non-inhibitor	0.9277	Non-inhibitor	0.9266	Non-inhibitor	0.7886	Non-substrate	0.8956	Non-substrate	0.6982	Non-substrate	0.8326	Inhibitor	0.8808	Non-inhibitor	0.9554	Non-inhibitor	0.9578	Non-inhibitor	0.9484	Non-inhibitor	0.9647	Low CYP Inhibitory Promiscuity	0.9865	Non AMES toxic	0.6452	Non-carcinogens	0.8795	Ready biodegradable	0.9322	Weak inhibitor	0.8868	Non-inhibitor	DB03500
3066	0.5	False	0.7228	False	0.7945	False	0.7037	Non-substrate	0.9714	Non-inhibitor	0.9967	Non-inhibitor	0.9653	Non-inhibitor	0.8209	Non-substrate	0.8339	Non-substrate	0.8014	Non-substrate	0.8886	Non-inhibitor	0.9258	Non-inhibitor	0.942	Non-inhibitor	0.9521	Non-inhibitor	0.8805	Non-inhibitor	0.9961	Low CYP Inhibitory Promiscuity	0.6561	Non AMES toxic	0.885	Non-carcinogens	0.741	Ready biodegradable	0.9933	Weak inhibitor	0.9609	Non-inhibitor	DB03502
3068	1.0	True	0.9494	True	0.5723	True	0.7532	Substrate	0.7176	Non-inhibitor	0.5519	Inhibitor	0.5214	Non-inhibitor	0.8857	Non-substrate	0.7714	Non-substrate	0.6494	Substrate	0.5494	Inhibitor	0.5781	Non-inhibitor	0.7232	Inhibitor	0.5629	Inhibitor	0.6525	Non-inhibitor	0.7376	High CYP Inhibitory Promiscuity	0.5127	Non AMES toxic	0.8769	Non-carcinogens	1.0	Not ready biodegradable	0.7572	Weak inhibitor	0.5399	Non-inhibitor	DB03504
3073	1.0	True	0.9778	True	0.5861	True	0.7648	Non-substrate	0.8714	Non-inhibitor	0.9424	Non-inhibitor	0.8411	Non-inhibitor	0.8873	Non-substrate	0.8622	Non-substrate	0.573	Non-substrate	0.8602	Inhibitor	0.6504	Inhibitor	0.9534	Non-inhibitor	0.5798	Non-inhibitor	0.8837	Non-inhibitor	0.5414	High CYP Inhibitory Promiscuity	0.5109	Non AMES toxic	0.8733	Non-carcinogens	1.0	Not ready biodegradable	0.9948	Weak inhibitor	0.7874	Non-inhibitor	DB03509
3076	0.7448	True	0.8781	True	0.7791	False	0.8237	Non-substrate	0.9407	Non-inhibitor	0.9132	Non-inhibitor	0.9471	Non-inhibitor	0.6958	Non-substrate	0.849	Non-substrate	0.5791	Non-substrate	0.8845	Non-inhibitor	0.8749	Non-inhibitor	0.9083	Non-inhibitor	0.89	Non-inhibitor	0.9463	Non-inhibitor	0.956	Low CYP Inhibitory Promiscuity	0.6521	Non AMES toxic	0.7971	Non-carcinogens	0.6845	Not ready biodegradable	0.956	Weak inhibitor	0.8699	Non-inhibitor	DB03512
3077	0.9713	True	0.9664	True	0.6611	False	0.6093	Non-substrate	0.9907	Non-inhibitor	0.9793	Non-inhibitor	0.9066	Non-inhibitor	0.8732	Non-substrate	0.7969	Non-substrate	0.7797	Non-substrate	0.9674	Non-inhibitor	0.9337	Non-inhibitor	0.894	Non-inhibitor	0.9514	Non-inhibitor	0.9601	Non-inhibitor	0.976	Low CYP Inhibitory Promiscuity	0.8597	Non AMES toxic	0.9267	Non-carcinogens	0.8705	Not ready biodegradable	0.9899	Weak inhibitor	0.9418	Non-inhibitor	DB03513
3078	0.9904	True	0.848	True	0.8788	True	0.6833	Non-substrate	0.7123	Non-inhibitor	0.8661	Non-inhibitor	0.8574	Non-inhibitor	0.7598	Non-substrate	0.7905	Non-substrate	0.6255	Non-substrate	0.5727	Non-inhibitor	0.9246	Non-inhibitor	0.9372	Non-inhibitor	0.6716	Non-inhibitor	0.8655	Non-inhibitor	0.6534	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.8519	Non-carcinogens	0.5631	Ready biodegradable	0.8946	Weak inhibitor	0.9324	Non-inhibitor	DB03514
3080	0.888	True	0.9797	True	0.8105	False	0.7936	Non-substrate	0.9305	Non-inhibitor	1.0	Non-inhibitor	0.9228	Non-inhibitor	0.7322	Non-substrate	0.8668	Non-substrate	0.779	Non-substrate	0.6875	Non-inhibitor	0.9586	Non-inhibitor	0.9655	Non-inhibitor	0.9685	Non-inhibitor	0.9468	Non-inhibitor	0.9883	Low CYP Inhibitory Promiscuity	0.9024	Non AMES toxic	0.9454	Non-carcinogens	0.5346	Ready biodegradable	0.9667	Weak inhibitor	0.9515	Non-inhibitor	DB03516
3081	0.9773	True	0.9819	True	0.6263	True	0.8246	Non-substrate	0.9788	Non-inhibitor	0.9915	Non-inhibitor	0.9158	Non-inhibitor	0.8119	Non-substrate	0.9023	Non-substrate	0.7182	Non-substrate	0.8132	Non-inhibitor	0.9401	Non-inhibitor	0.9571	Non-inhibitor	0.9486	Non-inhibitor	0.9903	Non-inhibitor	0.9832	Low CYP Inhibitory Promiscuity	0.9496	Non AMES toxic	0.5278	Carcinogens 	0.8957	Ready biodegradable	0.929	Weak inhibitor	0.9793	Non-inhibitor	DB03517
3083	1.0	True	0.9759	True	0.5488	False	0.7468	Non-substrate	0.9344	Non-inhibitor	0.9257	Non-inhibitor	0.7992	Non-inhibitor	0.8864	Non-substrate	0.8688	Non-substrate	0.7214	Non-substrate	0.771	Inhibitor	0.5	Inhibitor	0.9862	Non-inhibitor	0.8839	Non-inhibitor	0.7846	Non-inhibitor	0.8541	Low CYP Inhibitory Promiscuity	0.5149	AMES toxic	0.9484	Non-carcinogens	0.9931	Not ready biodegradable	0.8747	Weak inhibitor	0.9377	Non-inhibitor	DB03520
3085	1.0	True	0.9745	True	0.7523	True	0.7193	Non-substrate	0.8927	Non-inhibitor	0.9706	Non-inhibitor	0.9035	Non-inhibitor	0.7659	Non-substrate	0.8467	Non-substrate	0.6366	Non-substrate	0.6456	Non-inhibitor	0.5743	Inhibitor	0.9679	Non-inhibitor	0.8437	Non-inhibitor	0.9302	Non-inhibitor	0.9268	Low CYP Inhibitory Promiscuity	0.8381	Non AMES toxic	0.8718	Non-carcinogens	0.9922	Not ready biodegradable	0.9898	Weak inhibitor	0.8891	Non-inhibitor	DB03523
3088	0.9933	True	0.8416	True	0.658	False	0.7101	Non-substrate	0.9143	Non-inhibitor	0.8265	Non-inhibitor	0.7994	Non-inhibitor	0.716	Non-substrate	0.8223	Non-substrate	0.6235	Non-substrate	0.6044	Non-inhibitor	0.5252	Inhibitor	0.9326	Non-inhibitor	0.5863	Inhibitor	0.7997	Non-inhibitor	0.5	High CYP Inhibitory Promiscuity	0.702	Non AMES toxic	0.732	Non-carcinogens	0.973	Not ready biodegradable	0.9229	Weak inhibitor	0.8328	Non-inhibitor	DB03526
3092	0.7378	False	0.8479	True	0.7391	False	0.5364	Substrate	0.9	Non-inhibitor	0.9825	Non-inhibitor	0.9593	Non-inhibitor	0.8841	Non-substrate	0.8284	Non-substrate	0.5411	Non-substrate	0.8133	Non-inhibitor	0.8993	Non-inhibitor	0.8771	Non-inhibitor	0.8874	Non-inhibitor	0.8371	Non-inhibitor	0.9734	Low CYP Inhibitory Promiscuity	0.8021	Non AMES toxic	0.8508	Non-carcinogens	0.9679	Not ready biodegradable	0.9593	Weak inhibitor	0.7577	Non-inhibitor	DB03532
3102	0.9781	False	0.6977	False	0.675	False	0.6494	Non-substrate	0.6135	Non-inhibitor	0.7959	Non-inhibitor	0.9404	Non-inhibitor	0.7795	Non-substrate	0.8253	Non-substrate	0.7064	Non-substrate	0.7772	Non-inhibitor	0.855	Non-inhibitor	0.8944	Non-inhibitor	0.818	Non-inhibitor	0.9743	Non-inhibitor	0.9661	Low CYP Inhibitory Promiscuity	0.6862	Non AMES toxic	0.8581	Non-carcinogens	0.6279	Not ready biodegradable	0.883	Weak inhibitor	0.8025	Non-inhibitor	DB03543
3103	0.716	False	0.6899	True	0.7134	False	0.7978	Non-substrate	0.9746	Non-inhibitor	1.0	Non-inhibitor	0.9651	Non-inhibitor	0.7866	Non-substrate	0.8172	Non-substrate	0.739	Non-substrate	0.694	Non-inhibitor	0.8738	Non-inhibitor	0.9189	Non-inhibitor	0.8608	Non-inhibitor	0.8306	Non-inhibitor	0.9961	Low CYP Inhibitory Promiscuity	0.7535	Non AMES toxic	0.7671	Non-carcinogens	0.855	Ready biodegradable	0.9853	Weak inhibitor	0.9648	Non-inhibitor	DB03544
3108	0.9345	True	0.6745	False	0.6911	False	0.8241	Substrate	0.734	Non-inhibitor	0.9153	Non-inhibitor	0.7605	Non-inhibitor	0.8327	Non-substrate	0.7946	Non-substrate	0.5282	Non-substrate	0.7432	Non-inhibitor	0.9079	Non-inhibitor	0.9143	Non-inhibitor	0.8516	Non-inhibitor	0.9945	Non-inhibitor	0.9692	Low CYP Inhibitory Promiscuity	0.646	Non AMES toxic	0.9014	Non-carcinogens	0.8977	Not ready biodegradable	0.8278	Weak inhibitor	0.755	Non-inhibitor	DB03551
3110	0.5167	True	0.8713	True	0.6629	False	0.734	Non-substrate	0.9848	Non-inhibitor	0.9653	Non-inhibitor	0.9436	Non-inhibitor	0.8292	Non-substrate	0.9096	Non-substrate	0.7522	Non-substrate	0.8704	Non-inhibitor	0.9683	Non-inhibitor	0.9709	Non-inhibitor	0.9812	Non-inhibitor	0.966	Non-inhibitor	0.9931	Low CYP Inhibitory Promiscuity	0.9462	Non AMES toxic	0.8197	Non-carcinogens	0.9123	Ready biodegradable	0.9651	Weak inhibitor	0.9751	Non-inhibitor	DB03553
3113	0.9628	True	0.8708	True	0.5519	True	0.5745	Substrate	0.747	Non-inhibitor	0.7938	Non-inhibitor	0.8562	Non-inhibitor	0.8066	Non-substrate	0.8479	Non-substrate	0.6649	Non-substrate	0.9043	Non-inhibitor	0.9001	Non-inhibitor	0.9443	Non-inhibitor	0.8977	Non-inhibitor	0.9052	Non-inhibitor	0.9535	Low CYP Inhibitory Promiscuity	0.9163	Non AMES toxic	0.6677	Non-carcinogens	0.778	Ready biodegradable	0.8657	Weak inhibitor	0.6798	Non-inhibitor	DB03556
3114	0.8987	False	0.5384	True	0.6828	False	0.5416	Substrate	0.712	Non-inhibitor	0.9899	Non-inhibitor	0.924	Non-inhibitor	0.778	Non-substrate	0.7937	Non-substrate	0.6602	Non-substrate	0.8475	Non-inhibitor	0.8279	Non-inhibitor	0.871	Non-inhibitor	0.7693	Non-inhibitor	0.6744	Non-inhibitor	0.8936	Low CYP Inhibitory Promiscuity	0.5242	Non AMES toxic	0.8455	Non-carcinogens	0.9973	Not ready biodegradable	0.9733	Weak inhibitor	0.5136	Inhibitor	DB03557
3117	0.9974	True	0.8471	True	0.9481	True	0.8071	Non-substrate	0.9733	Non-inhibitor	0.9834	Non-inhibitor	0.8807	Non-inhibitor	0.7895	Non-substrate	0.9182	Non-substrate	0.744	Non-substrate	0.7521	Non-inhibitor	0.9852	Non-inhibitor	0.9701	Non-inhibitor	0.9056	Non-inhibitor	0.9155	Non-inhibitor	0.9288	Low CYP Inhibitory Promiscuity	0.9594	Non AMES toxic	0.7816	Non-carcinogens	0.8962	Ready biodegradable	0.9103	Weak inhibitor	0.9768	Non-inhibitor	DB03560
3118	0.8309	True	0.6545	True	0.7782	False	0.598	Non-substrate	0.6964	Non-inhibitor	0.6808	Non-inhibitor	0.8323	Non-inhibitor	0.8154	Non-substrate	0.8624	Non-substrate	0.5489	Non-substrate	0.9478	Non-inhibitor	0.9318	Non-inhibitor	0.9401	Non-inhibitor	0.9321	Non-inhibitor	0.9765	Non-inhibitor	0.9656	Low CYP Inhibitory Promiscuity	0.572	Non AMES toxic	0.8882	Non-carcinogens	0.6271	Ready biodegradable	0.8593	Weak inhibitor	0.7438	Non-inhibitor	DB03562
3120	0.7532	True	0.7818	True	0.6122	False	0.6787	Substrate	0.6193	Non-inhibitor	0.8686	Non-inhibitor	0.8948	Non-inhibitor	0.9106	Non-substrate	0.7645	Non-substrate	0.5886	Non-substrate	0.8158	Non-inhibitor	0.8464	Non-inhibitor	0.8876	Non-inhibitor	0.7865	Non-inhibitor	0.7044	Non-inhibitor	0.9665	Low CYP Inhibitory Promiscuity	0.7244	Non AMES toxic	0.6018	Non-carcinogens	0.7533	Not ready biodegradable	0.6104	Weak inhibitor	0.5594	Non-inhibitor	DB03565
3121	0.9215	True	0.6345	True	0.7072	True	0.5094	Non-substrate	0.9178	Non-inhibitor	0.6414	Non-inhibitor	0.6066	Non-inhibitor	0.8863	Non-substrate	0.5607	Non-substrate	0.8262	Non-substrate	0.877	Inhibitor	0.9072	Non-inhibitor	0.9502	Non-inhibitor	0.9026	Non-inhibitor	0.9703	Non-inhibitor	0.9386	Low CYP Inhibitory Promiscuity	0.8957	Non AMES toxic	0.6436	Non-carcinogens	0.5525	Ready biodegradable	0.7691	Weak inhibitor	0.7739	Non-inhibitor	DB03566
3122	0.7474	False	0.8701	False	0.8011	False	0.7455	Non-substrate	0.9078	Non-inhibitor	0.9643	Non-inhibitor	0.9538	Non-inhibitor	0.7133	Non-substrate	0.8366	Non-substrate	0.5839	Non-substrate	0.9657	Non-inhibitor	0.9516	Non-inhibitor	0.9655	Non-inhibitor	0.9403	Non-inhibitor	0.9856	Non-inhibitor	0.9634	Low CYP Inhibitory Promiscuity	0.6765	Non AMES toxic	0.9735	Non-carcinogens	0.9156	Ready biodegradable	0.9898	Weak inhibitor	0.9666	Non-inhibitor	DB03567
3129	0.5246	True	0.8761	False	0.678	False	0.6384	Substrate	0.7345	Non-inhibitor	0.9491	Non-inhibitor	0.9555	Non-inhibitor	0.8413	Non-substrate	0.808	Non-substrate	0.5482	Substrate	0.8624	Non-inhibitor	0.8228	Non-inhibitor	0.8908	Non-inhibitor	0.8035	Non-inhibitor	0.802	Non-inhibitor	0.9918	Low CYP Inhibitory Promiscuity	0.5726	Non AMES toxic	0.8032	Non-carcinogens	0.9617	Not ready biodegradable	0.9735	Weak inhibitor	0.8336	Non-inhibitor	DB03574
3130	0.9861	True	0.9904	True	0.8867	True	0.5631	Substrate	0.7823	Non-inhibitor	0.7682	Non-inhibitor	0.7233	Inhibitor	0.8234	Non-substrate	0.9116	Non-substrate	0.572	Non-substrate	0.5408	Inhibitor	0.8982	Non-inhibitor	0.9296	Inhibitor	0.5804	Inhibitor	0.6982	Non-inhibitor	0.7711	High CYP Inhibitory Promiscuity	0.8601	Non AMES toxic	0.9126	Non-carcinogens	0.9671	Not ready biodegradable	0.7922	Weak inhibitor	0.6568	Inhibitor	DB03575
3132	0.5233	False	0.7721	True	0.5849	False	0.6646	Non-substrate	0.9197	Non-inhibitor	0.9444	Non-inhibitor	0.826	Non-inhibitor	0.6679	Non-substrate	0.7893	Non-substrate	0.7281	Non-substrate	0.5862	Non-inhibitor	0.8811	Non-inhibitor	0.8881	Non-inhibitor	0.8853	Non-inhibitor	0.8469	Non-inhibitor	0.7633	Low CYP Inhibitory Promiscuity	0.7717	Non AMES toxic	0.6948	Non-carcinogens	0.9534	Not ready biodegradable	0.8133	Weak inhibitor	0.7925	Non-inhibitor	DB03577
3133	0.9941	True	0.9913	True	0.5156	False	0.8849	Non-substrate	0.9055	Non-inhibitor	0.9488	Non-inhibitor	0.9518	Non-inhibitor	0.8388	Non-substrate	0.8546	Non-substrate	0.6994	Non-substrate	0.9227	Non-inhibitor	0.9457	Non-inhibitor	0.9726	Non-inhibitor	0.919	Non-inhibitor	0.9875	Non-inhibitor	0.9651	Low CYP Inhibitory Promiscuity	0.5	Non AMES toxic	0.6617	Non-carcinogens	0.9101	Ready biodegradable	0.9948	Weak inhibitor	0.9783	Non-inhibitor	DB03578
3135	0.6013	False	0.9148	True	0.867	False	0.6797	Non-substrate	0.9554	Non-inhibitor	0.9791	Non-inhibitor	0.9384	Non-inhibitor	0.8703	Non-substrate	0.8286	Non-substrate	0.7327	Non-substrate	0.9699	Non-inhibitor	0.9608	Non-inhibitor	0.9619	Non-inhibitor	0.9533	Non-inhibitor	0.9115	Non-inhibitor	0.9959	Low CYP Inhibitory Promiscuity	0.6345	Non AMES toxic	0.9229	Non-carcinogens	0.9245	Ready biodegradable	0.9918	Weak inhibitor	0.971	Non-inhibitor	DB03582
3142	0.7354	False	0.6515	True	0.8734	False	0.6551	Non-substrate	0.9848	Non-inhibitor	0.9828	Non-inhibitor	0.9465	Non-inhibitor	0.8431	Non-substrate	0.8525	Non-substrate	0.8037	Non-substrate	0.9433	Non-inhibitor	0.965	Non-inhibitor	0.9684	Non-inhibitor	0.97	Non-inhibitor	0.8785	Non-inhibitor	0.9969	Low CYP Inhibitory Promiscuity	0.7749	Non AMES toxic	0.8989	Non-carcinogens	0.8595	Ready biodegradable	0.986	Weak inhibitor	0.9849	Non-inhibitor	DB03590
