Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
2730	0.6319	True	0.9483	True	0.6253	False	0.7964	Non-substrate	0.8809	Non-inhibitor	0.9901	Non-inhibitor	0.7818	Non-inhibitor	0.8109	Non-substrate	0.8093	Non-substrate	0.6279	Non-substrate	0.7539	Non-inhibitor	0.7544	Non-inhibitor	0.898	Non-inhibitor	0.7149	Non-inhibitor	0.9756	Non-inhibitor	0.7576	Low CYP Inhibitory Promiscuity	0.5638	Non AMES toxic	0.5218	Non-carcinogens	0.6359	Not ready biodegradable	0.8388	Weak inhibitor	0.8478	Non-inhibitor	DB03132
2731	0.9895	True	0.5914	True	0.7833	False	0.6185	Substrate	0.9495	Non-inhibitor	0.9656	Non-inhibitor	0.8877	Non-inhibitor	0.7643	Non-substrate	0.7806	Non-substrate	0.6204	Non-substrate	0.5	Non-inhibitor	0.9159	Non-inhibitor	0.9256	Non-inhibitor	0.8642	Non-inhibitor	0.9496	Non-inhibitor	0.7883	Low CYP Inhibitory Promiscuity	0.5	Non AMES toxic	0.9528	Non-carcinogens	0.9772	Not ready biodegradable	0.9453	Weak inhibitor	0.8625	Non-inhibitor	DB03133
2732	0.5985	False	0.635	True	0.8545	False	0.6478	Non-substrate	0.9819	Non-inhibitor	0.9878	Non-inhibitor	0.9451	Non-inhibitor	0.8547	Non-substrate	0.8561	Non-substrate	0.7578	Non-substrate	0.8491	Non-inhibitor	0.9678	Non-inhibitor	0.9578	Non-inhibitor	0.9708	Non-inhibitor	0.92	Non-inhibitor	0.9956	Low CYP Inhibitory Promiscuity	0.8971	Non AMES toxic	0.9256	Non-carcinogens	0.8672	Ready biodegradable	0.9681	Weak inhibitor	0.9708	Non-inhibitor	DB03134
2736	0.7289	True	0.9734	True	0.6559	False	0.9047	Non-substrate	0.9749	Non-inhibitor	0.9919	Non-inhibitor	0.9553	Non-inhibitor	0.8365	Non-substrate	0.8099	Non-substrate	0.6627	Non-substrate	0.8045	Non-inhibitor	0.8269	Non-inhibitor	0.9069	Non-inhibitor	0.7798	Non-inhibitor	0.946	Non-inhibitor	0.9755	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.7291	Carcinogens 	0.8976	Ready biodegradable	0.8485	Weak inhibitor	0.9661	Non-inhibitor	DB03138
2740	0.5	False	0.858	True	0.8468	False	0.7353	Non-substrate	0.941	Non-inhibitor	0.9817	Non-inhibitor	0.8808	Non-inhibitor	0.8352	Non-substrate	0.8642	Non-substrate	0.6705	Non-substrate	0.9237	Non-inhibitor	0.9467	Non-inhibitor	0.9607	Non-inhibitor	0.9406	Non-inhibitor	0.973	Non-inhibitor	0.9404	Low CYP Inhibitory Promiscuity	0.8567	Non AMES toxic	0.949	Non-carcinogens	0.9415	Ready biodegradable	0.9678	Weak inhibitor	0.9447	Non-inhibitor	DB03142
2746	0.7498	False	0.7607	True	0.7748	False	0.6493	Non-substrate	0.7813	Non-inhibitor	0.9592	Non-inhibitor	0.8597	Non-inhibitor	0.624	Non-substrate	0.8522	Non-substrate	0.5523	Substrate	0.8804	Non-inhibitor	0.842	Non-inhibitor	0.8977	Non-inhibitor	0.8208	Non-inhibitor	0.767	Non-inhibitor	0.8553	Low CYP Inhibitory Promiscuity	0.5879	Non AMES toxic	0.8751	Non-carcinogens	0.5594	Not ready biodegradable	0.8685	Weak inhibitor	0.7046	Non-inhibitor	DB03150
2749	0.9947	True	0.9814	True	0.5	True	0.6519	Non-substrate	0.9497	Non-inhibitor	0.956	Non-inhibitor	0.5939	Non-inhibitor	0.8069	Non-substrate	0.7814	Non-substrate	0.5293	Substrate	0.7952	Inhibitor	0.8036	Non-inhibitor	0.9076	Non-inhibitor	0.8109	Non-inhibitor	0.9381	Non-inhibitor	0.8923	Low CYP Inhibitory Promiscuity	0.63	Non AMES toxic	0.9091	Non-carcinogens	0.9766	Not ready biodegradable	0.9336	Weak inhibitor	0.9593	Non-inhibitor	DB03153
2750	0.7176	True	0.9537	True	0.6483	False	0.7003	Non-substrate	0.8872	Non-inhibitor	0.9608	Non-inhibitor	0.9194	Non-inhibitor	0.7658	Non-substrate	0.8271	Non-substrate	0.6609	Non-substrate	0.7124	Non-inhibitor	0.779	Non-inhibitor	0.8888	Non-inhibitor	0.8181	Non-inhibitor	0.9019	Non-inhibitor	0.9407	Low CYP Inhibitory Promiscuity	0.624	Non AMES toxic	0.5668	Non-carcinogens	1.0	Not ready biodegradable	0.9344	Weak inhibitor	0.8107	Non-inhibitor	DB03154
2751	0.7135	False	0.9355	True	0.7865	False	0.8432	Non-substrate	0.8486	Non-inhibitor	0.9068	Non-inhibitor	0.9271	Non-inhibitor	0.7458	Non-substrate	0.8446	Non-substrate	0.5763	Non-substrate	0.7782	Non-inhibitor	0.79	Non-inhibitor	0.8707	Non-inhibitor	0.7613	Non-inhibitor	0.8754	Non-inhibitor	0.827	Low CYP Inhibitory Promiscuity	0.6386	Non AMES toxic	0.756	Non-carcinogens	0.9435	Not ready biodegradable	0.9687	Weak inhibitor	0.7402	Non-inhibitor	DB03155
2752	0.578	False	0.5892	True	0.7	False	0.6735	Non-substrate	0.9619	Non-inhibitor	0.9857	Non-inhibitor	0.9366	Non-inhibitor	0.8459	Non-substrate	0.9061	Non-substrate	0.7387	Non-substrate	0.9586	Non-inhibitor	0.977	Non-inhibitor	0.9713	Non-inhibitor	0.9793	Non-inhibitor	0.8309	Non-inhibitor	0.97	Low CYP Inhibitory Promiscuity	0.9426	Non AMES toxic	0.9428	Non-carcinogens	0.7998	Ready biodegradable	0.9828	Weak inhibitor	0.9744	Non-inhibitor	DB03156
2759	0.9534	True	0.9393	True	0.6137	False	0.6675	Non-substrate	0.7295	Non-inhibitor	0.9744	Non-inhibitor	0.9165	Non-inhibitor	0.8267	Non-substrate	0.8373	Non-substrate	0.5842	Non-substrate	0.8549	Non-inhibitor	0.8751	Non-inhibitor	0.9127	Non-inhibitor	0.8358	Non-inhibitor	0.9675	Non-inhibitor	0.9708	Low CYP Inhibitory Promiscuity	0.7458	Non AMES toxic	0.7066	Carcinogens 	0.8536	Ready biodegradable	0.594	Strong inhibitor	0.7524	Non-inhibitor	DB03163
2764	0.9519	False	0.7831	True	0.7058	False	0.5	Substrate	0.8117	Non-inhibitor	0.9158	Non-inhibitor	0.9137	Non-inhibitor	0.8577	Non-substrate	0.8199	Non-substrate	0.5162	Substrate	0.8401	Non-inhibitor	0.884	Non-inhibitor	0.9081	Non-inhibitor	0.865	Non-inhibitor	0.7743	Non-inhibitor	0.924	Low CYP Inhibitory Promiscuity	0.7223	Non AMES toxic	0.9185	Non-carcinogens	0.9696	Not ready biodegradable	0.9055	Weak inhibitor	0.6191	Inhibitor	DB03168
2765	0.8432	True	0.8272	False	0.7194	False	0.733	Substrate	0.6486	Non-inhibitor	0.9809	Non-inhibitor	0.9598	Non-inhibitor	0.8633	Non-substrate	0.7851	Non-substrate	0.6004	Substrate	0.8513	Non-inhibitor	0.8424	Non-inhibitor	0.8456	Non-inhibitor	0.8193	Non-inhibitor	0.8125	Non-inhibitor	0.9292	Low CYP Inhibitory Promiscuity	0.6853	Non AMES toxic	0.8304	Non-carcinogens	1.0	Not ready biodegradable	0.9272	Weak inhibitor	0.5937	Non-inhibitor	DB03170
2771	0.9553	True	0.7274	True	0.677	True	0.5234	Substrate	0.872	Non-inhibitor	0.9431	Non-inhibitor	0.9081	Non-inhibitor	0.7497	Non-substrate	0.8995	Non-substrate	0.5299	Substrate	0.5406	Non-inhibitor	0.7516	Inhibitor	0.8876	Non-inhibitor	0.6223	Non-inhibitor	0.8075	Non-inhibitor	0.5563	High CYP Inhibitory Promiscuity	0.9263	Non AMES toxic	0.7812	Non-carcinogens	0.9837	Not ready biodegradable	0.9554	Weak inhibitor	0.8738	Non-inhibitor	DB03176
2779	0.9549	True	0.8723	True	0.6676	False	0.5615	Non-substrate	0.9893	Non-inhibitor	0.9868	Non-inhibitor	0.9382	Non-inhibitor	0.7378	Non-substrate	0.8074	Non-substrate	0.7702	Non-substrate	0.9329	Non-inhibitor	0.9149	Non-inhibitor	0.9558	Non-inhibitor	0.9206	Non-inhibitor	0.9661	Non-inhibitor	0.9894	Low CYP Inhibitory Promiscuity	0.8105	Non AMES toxic	0.9226	Non-carcinogens	0.8991	Ready biodegradable	0.9925	Weak inhibitor	0.9825	Non-inhibitor	DB03184
2780	0.8797	True	0.9124	True	0.8123	False	0.773	Non-substrate	0.9512	Non-inhibitor	0.9274	Non-inhibitor	0.9467	Non-inhibitor	0.7022	Non-substrate	0.8447	Non-substrate	0.6112	Non-substrate	0.8378	Non-inhibitor	0.925	Non-inhibitor	0.9166	Non-inhibitor	0.8929	Non-inhibitor	0.9349	Non-inhibitor	0.9598	Low CYP Inhibitory Promiscuity	0.699	Non AMES toxic	0.9198	Non-carcinogens	0.6516	Ready biodegradable	0.9835	Weak inhibitor	0.8184	Non-inhibitor	DB03185
2788	0.6188	False	0.7873	True	0.8011	False	0.6551	Non-substrate	0.7626	Non-inhibitor	0.9727	Non-inhibitor	0.891	Non-inhibitor	0.696	Non-substrate	0.8442	Non-substrate	0.5522	Substrate	0.816	Non-inhibitor	0.8022	Non-inhibitor	0.8911	Non-inhibitor	0.7639	Non-inhibitor	0.7537	Non-inhibitor	0.7579	Low CYP Inhibitory Promiscuity	0.5316	Non AMES toxic	0.7886	Non-carcinogens	0.9762	Not ready biodegradable	0.9429	Weak inhibitor	0.6902	Non-inhibitor	DB03195
2789	0.6497	False	0.6795	True	0.6166	False	0.7617	Non-substrate	0.7712	Non-inhibitor	0.9582	Non-inhibitor	0.8743	Non-inhibitor	0.7679	Non-substrate	0.8287	Non-substrate	0.508	Substrate	0.5052	Non-inhibitor	0.7944	Non-inhibitor	0.9033	Non-inhibitor	0.8039	Non-inhibitor	0.9765	Non-inhibitor	0.8187	Low CYP Inhibitory Promiscuity	0.5	Non AMES toxic	0.862	Non-carcinogens	0.5426	Ready biodegradable	0.7747	Weak inhibitor	0.8637	Non-inhibitor	DB03196
2794	0.9955	True	0.5518	True	0.639	False	0.5	Substrate	0.6065	Non-inhibitor	0.8034	Non-inhibitor	0.8935	Non-inhibitor	0.7078	Non-substrate	0.784	Non-substrate	0.6111	Substrate	0.7174	Non-inhibitor	0.6966	Non-inhibitor	0.8431	Non-inhibitor	0.6327	Non-inhibitor	0.6971	Inhibitor	0.7167	High CYP Inhibitory Promiscuity	0.5981	Non AMES toxic	0.5878	Non-carcinogens	1.0	Not ready biodegradable	0.9825	Weak inhibitor	0.5702	Inhibitor	DB03202
2796	0.9721	True	0.9436	True	0.5388	True	0.6672	Non-substrate	0.965	Non-inhibitor	0.9482	Non-inhibitor	0.7832	Non-inhibitor	0.8481	Non-substrate	0.8396	Non-substrate	0.7893	Non-substrate	0.699	Inhibitor	0.9796	Non-inhibitor	0.8139	Non-inhibitor	0.8627	Non-inhibitor	0.8804	Non-inhibitor	0.914	Low CYP Inhibitory Promiscuity	0.5571	AMES toxic	0.8839	Non-carcinogens	0.9382	Not ready biodegradable	0.9625	Weak inhibitor	0.8375	Non-inhibitor	DB03204
2798	0.6137	True	0.8982	False	0.8093	False	0.5892	Substrate	0.9255	Non-inhibitor	0.9514	Non-inhibitor	0.8207	Non-inhibitor	0.8718	Non-substrate	0.8056	Non-substrate	0.7092	Non-substrate	0.9401	Non-inhibitor	0.9543	Non-inhibitor	0.923	Non-inhibitor	0.9671	Non-inhibitor	0.9886	Non-inhibitor	0.9896	Low CYP Inhibitory Promiscuity	0.8765	Non AMES toxic	0.9653	Non-carcinogens	0.7247	Not ready biodegradable	0.8879	Weak inhibitor	0.9253	Non-inhibitor	DB03206
2800	0.8347	False	0.5216	True	0.8082	False	0.5264	Substrate	0.7731	Non-inhibitor	0.7529	Non-inhibitor	0.8678	Non-inhibitor	0.8119	Non-substrate	0.9007	Non-substrate	0.6586	Non-substrate	0.9107	Non-inhibitor	0.7629	Non-inhibitor	0.9422	Non-inhibitor	0.8866	Non-inhibitor	0.8325	Non-inhibitor	0.7781	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.9499	Non-carcinogens	0.7638	Ready biodegradable	0.9611	Weak inhibitor	0.8555	Non-inhibitor	DB03208
2801	0.6506	True	0.817	True	0.8077	False	0.703	Non-substrate	0.9932	Non-inhibitor	1.0	Non-inhibitor	0.9684	Non-inhibitor	0.705	Non-substrate	0.8199	Non-substrate	0.8073	Non-substrate	0.6205	Non-inhibitor	0.959	Non-inhibitor	0.9326	Non-inhibitor	0.9364	Non-inhibitor	0.935	Non-inhibitor	1.0	Low CYP Inhibitory Promiscuity	0.9277	Non AMES toxic	0.9449	Non-carcinogens	0.5369	Ready biodegradable	0.9804	Weak inhibitor	0.9803	Non-inhibitor	DB03209
2802	0.9283	True	0.9211	True	0.6539	True	0.8215	Non-substrate	0.978	Non-inhibitor	0.9721	Non-inhibitor	0.9193	Non-inhibitor	0.8567	Non-substrate	0.85	Non-substrate	0.7971	Non-substrate	0.8817	Non-inhibitor	0.9428	Non-inhibitor	0.968	Non-inhibitor	0.9672	Non-inhibitor	0.8822	Non-inhibitor	0.9724	Low CYP Inhibitory Promiscuity	0.7092	Non AMES toxic	0.8038	Non-carcinogens	0.6925	Ready biodegradable	0.9525	Weak inhibitor	0.9564	Non-inhibitor	DB03210
2805	0.937	True	0.8963	True	0.8074	False	0.5231	Non-substrate	0.9389	Non-inhibitor	0.5101	Non-inhibitor	0.6468	Non-inhibitor	0.7798	Non-substrate	0.8095	Non-substrate	0.7346	Non-substrate	0.6113	Inhibitor	0.7956	Non-inhibitor	0.8711	Non-inhibitor	0.6864	Non-inhibitor	0.8273	Non-inhibitor	0.5628	Low CYP Inhibitory Promiscuity	0.5249	Non AMES toxic	0.9103	Non-carcinogens	0.9876	Not ready biodegradable	0.9843	Weak inhibitor	0.777	Non-inhibitor	DB03213
2816	0.8385	True	0.5684	False	0.5834	False	0.6248	Substrate	0.525	Inhibitor	0.7622	Non-inhibitor	0.8708	Non-inhibitor	0.7505	Non-substrate	0.8229	Non-substrate	0.5815	Substrate	0.5166	Inhibitor	0.7049	Non-inhibitor	0.6996	Non-inhibitor	0.7552	Non-inhibitor	0.6278	Non-inhibitor	0.6582	Low CYP Inhibitory Promiscuity	0.6143	Non AMES toxic	0.9083	Non-carcinogens	0.9971	Not ready biodegradable	0.8819	Weak inhibitor	0.8839	Non-inhibitor	DB03224
2818	0.9937	True	0.9909	True	0.6161	True	0.8908	Non-substrate	0.9563	Non-inhibitor	0.8165	Non-inhibitor	0.9071	Non-inhibitor	0.8386	Non-substrate	0.8613	Non-substrate	0.7743	Non-substrate	0.5928	Non-inhibitor	0.8426	Non-inhibitor	0.9407	Non-inhibitor	0.6912	Non-inhibitor	0.907	Non-inhibitor	0.9294	Low CYP Inhibitory Promiscuity	0.55	Non AMES toxic	0.6797	Carcinogens 	0.8476	Not ready biodegradable	0.966	Weak inhibitor	0.8917	Non-inhibitor	DB03226
2822	0.8289	True	0.7273	True	0.708	False	0.5331	Non-substrate	0.8134	Non-inhibitor	0.9917	Non-inhibitor	0.9491	Non-inhibitor	0.8701	Non-substrate	0.8248	Non-substrate	0.509	Substrate	0.8033	Non-inhibitor	0.8609	Non-inhibitor	0.8454	Non-inhibitor	0.8288	Non-inhibitor	0.859	Non-inhibitor	0.8924	Low CYP Inhibitory Promiscuity	0.7405	Non AMES toxic	0.9266	Non-carcinogens	0.9893	Not ready biodegradable	0.8886	Weak inhibitor	0.7372	Non-inhibitor	DB03230
2827	0.5538	False	0.5678	True	0.7859	False	0.6418	Non-substrate	0.8958	Non-inhibitor	0.9497	Non-inhibitor	0.9313	Non-inhibitor	0.846	Non-substrate	0.7793	Non-substrate	0.7714	Non-substrate	0.8812	Non-inhibitor	0.9523	Non-inhibitor	0.9593	Non-inhibitor	0.9375	Non-inhibitor	0.9457	Non-inhibitor	0.9876	Low CYP Inhibitory Promiscuity	0.5738	AMES toxic	0.9087	Non-carcinogens	0.8179	Ready biodegradable	0.9859	Weak inhibitor	0.9083	Non-inhibitor	DB03236
2828	0.8667	False	0.8226	True	0.8744	False	0.7272	Non-substrate	0.972	Non-inhibitor	0.9645	Non-inhibitor	0.9676	Non-inhibitor	0.8929	Non-substrate	0.8983	Non-substrate	0.7668	Non-substrate	0.937	Non-inhibitor	0.966	Non-inhibitor	0.951	Non-inhibitor	0.9638	Non-inhibitor	0.9479	Non-inhibitor	0.9956	Low CYP Inhibitory Promiscuity	0.8455	Non AMES toxic	0.7878	Non-carcinogens	0.9824	Ready biodegradable	0.9853	Weak inhibitor	0.9719	Non-inhibitor	DB03237
2830	0.6267	True	0.7272	False	0.5825	False	0.5639	Non-substrate	0.8008	Non-inhibitor	0.7999	Non-inhibitor	0.9381	Non-inhibitor	0.662	Non-substrate	0.847	Non-substrate	0.5297	Substrate	0.6768	Non-inhibitor	0.6589	Inhibitor	0.8858	Non-inhibitor	0.5053	Non-inhibitor	0.577	Inhibitor	0.6363	High CYP Inhibitory Promiscuity	0.6117	Non AMES toxic	0.6897	Non-carcinogens	0.9036	Not ready biodegradable	0.939	Weak inhibitor	0.8115	Non-inhibitor	DB03239
2840	0.7501	False	0.6028	True	0.7989	False	0.7168	Non-substrate	0.8471	Non-inhibitor	0.8945	Non-inhibitor	0.9477	Non-inhibitor	0.6492	Non-substrate	0.8425	Non-substrate	0.511	Substrate	0.8658	Non-inhibitor	0.837	Non-inhibitor	0.8858	Non-inhibitor	0.8468	Non-inhibitor	0.8168	Non-inhibitor	0.9546	Low CYP Inhibitory Promiscuity	0.7647	Non AMES toxic	0.8636	Non-carcinogens	0.7676	Not ready biodegradable	0.9771	Weak inhibitor	0.8373	Non-inhibitor	DB03249
2841	0.9565	True	0.5794	False	0.729	False	0.5724	Non-substrate	0.9324	Non-inhibitor	0.9845	Non-inhibitor	0.8777	Non-inhibitor	0.7196	Non-substrate	0.7853	Non-substrate	0.5416	Non-substrate	0.5	Non-inhibitor	0.6884	Non-inhibitor	0.9021	Non-inhibitor	0.6037	Non-inhibitor	0.8848	Non-inhibitor	0.5485	High CYP Inhibitory Promiscuity	0.5186	AMES toxic	0.9459	Non-carcinogens	0.9445	Not ready biodegradable	0.9836	Weak inhibitor	0.8288	Non-inhibitor	DB03250
2847	0.5642	False	0.7779	False	0.8957	False	0.7344	Substrate	0.918	Non-inhibitor	0.984	Non-inhibitor	0.8708	Non-inhibitor	0.7887	Non-substrate	0.814	Non-substrate	0.5852	Non-substrate	0.8748	Non-inhibitor	0.9123	Non-inhibitor	0.9326	Non-inhibitor	0.8984	Non-inhibitor	0.9475	Non-inhibitor	0.9292	Low CYP Inhibitory Promiscuity	0.7955	Non AMES toxic	0.9361	Non-carcinogens	0.8534	Not ready biodegradable	0.9283	Weak inhibitor	0.5331	Non-inhibitor	DB03256
2849	0.5594	False	0.9312	True	0.741	False	0.7193	Non-substrate	0.8766	Non-inhibitor	0.9717	Non-inhibitor	0.9356	Non-inhibitor	0.8006	Non-substrate	0.8396	Non-substrate	0.5442	Non-substrate	0.8935	Non-inhibitor	0.8706	Non-inhibitor	0.9054	Non-inhibitor	0.8731	Non-inhibitor	0.9291	Non-inhibitor	0.9561	Low CYP Inhibitory Promiscuity	0.6609	Non AMES toxic	0.8144	Non-carcinogens	0.8536	Not ready biodegradable	0.9701	Weak inhibitor	0.832	Non-inhibitor	DB03258
2851	0.9051	True	0.8222	True	0.8343	True	0.5814	Non-substrate	0.959	Non-inhibitor	0.7959	Non-inhibitor	0.6136	Non-inhibitor	0.9032	Non-substrate	0.5095	Substrate	0.8504	Non-substrate	0.8484	Non-inhibitor	0.9071	Non-inhibitor	0.9517	Non-inhibitor	0.908	Non-inhibitor	0.951	Non-inhibitor	0.8999	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.5746	Non-carcinogens	0.5764	Not ready biodegradable	0.7989	Weak inhibitor	0.829	Non-inhibitor	DB03260
2857	0.5563	True	0.9109	False	0.7242	False	0.878	Substrate	0.5985	Non-inhibitor	0.8124	Non-inhibitor	0.8528	Non-inhibitor	0.6894	Non-substrate	0.7971	Non-substrate	0.539	Substrate	0.9459	Non-inhibitor	0.8142	Non-inhibitor	0.9181	Non-inhibitor	0.7159	Non-inhibitor	0.5842	Inhibitor	0.9678	Low CYP Inhibitory Promiscuity	0.9058	Non AMES toxic	0.9465	Non-carcinogens	0.9405	Not ready biodegradable	0.9719	Weak inhibitor	0.7113	Inhibitor	DB03268
2860	1.0	True	0.9671	True	0.588	True	0.8818	Non-substrate	0.9488	Non-inhibitor	0.9684	Non-inhibitor	0.8722	Non-inhibitor	0.7354	Non-substrate	0.8439	Non-substrate	0.5457	Non-substrate	0.6232	Inhibitor	0.5457	Non-inhibitor	0.9576	Non-inhibitor	0.694	Inhibitor	0.9473	Non-inhibitor	0.7392	Low CYP Inhibitory Promiscuity	0.8165	Non AMES toxic	0.7873	Non-carcinogens	1.0	Not ready biodegradable	0.9838	Weak inhibitor	0.9085	Non-inhibitor	DB03272
2862	0.9645	True	0.7049	True	0.7324	False	0.6278	Non-substrate	0.8847	Non-inhibitor	0.8712	Non-inhibitor	0.9155	Non-inhibitor	0.6595	Non-substrate	0.8853	Non-substrate	0.5232	Non-substrate	0.9404	Non-inhibitor	0.8341	Non-inhibitor	0.9386	Non-inhibitor	0.8522	Non-inhibitor	0.9693	Non-inhibitor	0.9471	Low CYP Inhibitory Promiscuity	0.815	Non AMES toxic	0.8221	Non-carcinogens	0.5665	Not ready biodegradable	0.9783	Weak inhibitor	0.9408	Non-inhibitor	DB03274
2865	0.8748	False	0.6207	True	0.8836	False	0.5394	Non-substrate	0.7589	Non-inhibitor	0.9142	Non-inhibitor	0.8144	Non-inhibitor	0.8451	Non-substrate	0.8853	Non-substrate	0.658	Non-substrate	0.961	Non-inhibitor	0.9376	Non-inhibitor	0.9399	Non-inhibitor	0.9083	Non-inhibitor	0.9645	Non-inhibitor	0.8898	Low CYP Inhibitory Promiscuity	0.8628	Non AMES toxic	0.9551	Non-carcinogens	0.6632	Not ready biodegradable	0.9517	Weak inhibitor	0.8283	Non-inhibitor	DB03277
2875	0.9675	True	0.7063	True	0.7143	False	0.6125	Substrate	0.9488	Non-inhibitor	0.8508	Non-inhibitor	0.7881	Non-inhibitor	0.8524	Non-substrate	0.7963	Non-substrate	0.6134	Non-substrate	0.6436	Non-inhibitor	0.6776	Non-inhibitor	0.7742	Non-inhibitor	0.5	Non-inhibitor	0.8467	Non-inhibitor	0.699	Low CYP Inhibitory Promiscuity	0.6865	Non AMES toxic	0.8517	Non-carcinogens	0.9952	Not ready biodegradable	0.9207	Weak inhibitor	0.5196	Non-inhibitor	DB03288
2881	0.5736	False	0.5543	False	0.7962	False	0.5538	Substrate	0.8604	Non-inhibitor	0.9879	Non-inhibitor	0.9413	Non-inhibitor	0.875	Non-substrate	0.7991	Non-substrate	0.7351	Non-substrate	0.8941	Non-inhibitor	0.9192	Non-inhibitor	0.9445	Non-inhibitor	0.9094	Non-inhibitor	0.9594	Non-inhibitor	0.9932	Low CYP Inhibitory Promiscuity	0.7349	AMES toxic	0.9242	Non-carcinogens	0.5262	Not ready biodegradable	0.9831	Weak inhibitor	0.9012	Non-inhibitor	DB03295
2886	0.7029	False	0.6719	True	0.6778	False	0.5252	Non-substrate	0.8024	Non-inhibitor	0.9846	Non-inhibitor	0.9257	Non-inhibitor	0.7858	Non-substrate	0.8213	Non-substrate	0.5279	Non-substrate	0.7572	Non-inhibitor	0.7978	Non-inhibitor	0.8786	Non-inhibitor	0.8033	Non-inhibitor	0.674	Non-inhibitor	0.8749	Low CYP Inhibitory Promiscuity	0.7703	Non AMES toxic	0.8564	Non-carcinogens	0.996	Not ready biodegradable	0.9678	Weak inhibitor	0.5062	Non-inhibitor	DB03300
2887	0.9924	True	0.9576	True	0.8442	True	0.6909	Non-substrate	0.8332	Non-inhibitor	0.9535	Non-inhibitor	0.8538	Non-inhibitor	0.7443	Non-substrate	0.7634	Non-substrate	0.6525	Non-substrate	0.5104	Inhibitor	0.8275	Non-inhibitor	0.9335	Non-inhibitor	0.6446	Non-inhibitor	0.8633	Non-inhibitor	0.536	High CYP Inhibitory Promiscuity	0.8983	Non AMES toxic	0.8213	Non-carcinogens	0.7336	Not ready biodegradable	0.7361	Weak inhibitor	0.9061	Non-inhibitor	DB03301
2889	0.9955	True	0.9953	True	0.7012	False	0.6859	Non-substrate	0.9351	Non-inhibitor	0.8061	Non-inhibitor	0.7464	Non-inhibitor	0.8382	Non-substrate	0.7803	Non-substrate	0.6457	Non-substrate	0.7973	Non-inhibitor	0.8993	Non-inhibitor	0.8741	Non-inhibitor	0.8156	Non-inhibitor	0.8667	Non-inhibitor	0.8929	Low CYP Inhibitory Promiscuity	0.6499	Non AMES toxic	0.9616	Non-carcinogens	0.9276	Not ready biodegradable	0.9509	Weak inhibitor	0.869	Non-inhibitor	DB03304
2890	0.7453	True	0.8198	True	0.713	False	0.5938	Substrate	0.9877	Non-inhibitor	0.952	Non-inhibitor	0.77	Non-inhibitor	0.6632	Non-substrate	0.7099	Non-substrate	0.7783	Non-substrate	0.8976	Non-inhibitor	0.9136	Non-inhibitor	0.9342	Non-inhibitor	0.9137	Non-inhibitor	0.9143	Non-inhibitor	0.9939	Low CYP Inhibitory Promiscuity	0.5264	AMES toxic	0.8748	Non-carcinogens	0.713	Ready biodegradable	0.9865	Weak inhibitor	0.9511	Non-inhibitor	DB03305
2897	0.9902	True	0.7736	True	0.8605	False	0.7193	Non-substrate	0.8475	Non-inhibitor	0.7567	Non-inhibitor	0.8965	Non-inhibitor	0.7267	Non-substrate	0.8629	Non-substrate	0.5327	Non-substrate	0.9012	Non-inhibitor	0.9144	Non-inhibitor	0.9322	Non-inhibitor	0.9104	Non-inhibitor	0.831	Non-inhibitor	0.8914	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.7862	Non-carcinogens	0.8546	Not ready biodegradable	0.9469	Weak inhibitor	0.8723	Non-inhibitor	DB03312
2898	0.9983	False	0.9961	False	0.7586	False	0.8668	Substrate	0.8709	Non-inhibitor	0.9931	Non-inhibitor	0.9164	Non-inhibitor	0.8183	Non-substrate	0.8243	Non-substrate	0.5068	Non-substrate	0.7811	Non-inhibitor	0.8224	Non-inhibitor	0.9025	Non-inhibitor	0.7893	Non-inhibitor	0.8812	Non-inhibitor	0.8764	Low CYP Inhibitory Promiscuity	0.6963	Non AMES toxic	0.9617	Non-carcinogens	0.5154	Not ready biodegradable	0.981	Weak inhibitor	0.8359	Non-inhibitor	DB03313
